,DLSs01,DLSs02,DLSs03,DPSs202001,DPSs202002,DPSs202003,HLs202001,HLs202002,HLs202003,SLTs202001,SLTs202002,SLTs202003,SLs01,SLs02,SLs03,XSs202001,XSs202002,XsSs202003
otu6872,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,2
otu6873,0,0,1,0,0,2,0,2,0,1,0,0,1,0,0,0,0,0
otu6874,0,0,0,0,0,1,1,0,0,1,2,1,1,0,0,0,0,1
otu6875,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu6876,0,0,0,1,1,5,0,9,0,3,0,0,0,0,1,0,0,3
otu6877,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu688,0,0,0,14,17,12,0,22,0,0,11,8,0,0,0,37,32,26
otu6881,0,0,2,0,0,0,4,0,0,0,2,1,1,0,0,4,1,3
otu6882,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu6884,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0
otu6885,0,0,1,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0
otu6887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu6888,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
otu6889,0,0,7,2,0,1,1,0,0,1,0,0,1,1,3,1,0,1
otu6892,2,0,0,0,1,0,1,0,0,0,0,0,5,2,1,1,3,2
otu6893,6,0,1,0,0,0,0,0,1,0,3,1,0,0,1,4,3,4
otu6894,59,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
otu6895,35,3,20,1,0,2,0,1,0,0,0,2,1,0,1,3,1,2
otu6896,4,0,1,0,0,0,0,6,1,0,7,1,1,0,5,0,1,3
otu6897,37,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu6898,66,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6899,2,0,0,0,0,0,0,0,1,0,3,1,22,0,4,1,1,4
otu69,2430,0,13,4,1,71,1,1069,66,4,0,0,10,60,11,0,0,111
otu690,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
otu6900,2,3,4,0,0,0,1,0,0,2,0,0,3,4,16,0,0,1
otu6901,2,3,2,0,0,1,1,7,2,0,0,1,0,3,0,0,0,1
otu6902,1,0,2,0,0,0,4,0,0,0,0,0,20,0,0,1,2,1
otu6903,9,0,3,0,0,1,1,1,0,1,0,0,7,4,0,0,2,0
otu6904,1,2,5,0,0,1,1,2,0,2,0,1,1,1,4,3,3,2
otu6905,1,2,7,0,1,2,1,0,0,0,0,0,2,1,0,1,0,0
otu6906,3,0,0,0,0,0,0,2,18,3,0,0,0,0,3,0,0,0
otu6907,1,5,1,0,1,4,0,1,0,1,0,0,5,1,0,0,0,0
otu6908,2,0,5,0,0,0,0,0,0,0,0,0,1,3,8,0,0,0
otu6909,2,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,1,2
otu691,8,1,7,2,0,0,2,2,1,0,3,1,0,4,2,9,5,8
otu6910,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6911,0,10,3,0,0,0,1,0,1,0,2,0,2,0,1,0,0,1
otu6912,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6913,1,1,2,0,0,0,1,1,0,0,1,3,0,0,11,1,1,3
otu6914,0,0,0,0,0,3,0,34,7,0,0,0,0,0,0,0,3,9
otu6915,0,6,0,0,1,0,2,2,0,0,2,0,0,1,0,0,1,107
otu6916,0,4,2,2,2,3,0,1,0,0,0,0,3,0,1,0,0,0
otu6917,2,0,1,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0
otu6918,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6919,0,0,3,0,0,0,0,0,0,0,3,1,1,3,8,0,0,0
otu692,1,4,30,78,95,78,73,50,9,29,84,44,22,14,20,169,299,125
otu6920,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6921,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6922,9,1,16,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
otu6923,1,0,10,0,0,0,0,0,0,0,0,0,4,4,11,0,1,0
otu6924,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6925,11,0,7,12,16,7,11,0,5,32,11,3,0,0,0,0,1,0
otu6926,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu6927,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3
otu6928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu6929,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu693,0,0,0,22,0,0,0,188,115,0,48,5,0,0,0,25,0,0
otu6930,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
otu6931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu6933,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
otu6936,0,0,0,0,0,0,2,0,0,0,0,0,3,1,2,0,0,0
otu6937,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,0
otu6938,0,0,0,1,2,1,1,2,2,3,1,1,0,0,0,0,0,0
otu6939,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
otu694,0,0,0,0,0,1,0,0,0,0,0,1,6,1,4,0,0,0
otu6940,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2
otu6941,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
otu6942,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,6
otu6943,0,0,0,0,0,0,16,1,4,4,4,2,0,0,0,3,3,4
otu6944,0,0,0,1,8,4,8,0,1,18,5,1,0,0,0,5,0,1
otu6945,0,0,0,0,0,0,7,1,29,3,0,0,0,0,0,0,0,0
otu6946,0,0,0,0,0,0,9,1,0,1,22,1,0,0,0,3,4,1
otu6947,6,1,0,1,3,30,0,14,0,2,0,0,1,1,0,0,0,12
otu6948,0,0,0,5,5,9,0,1,0,5,0,1,0,0,0,3,1,0
otu6949,0,0,3,75,26,29,0,3,0,25,0,0,0,0,0,37,4,6
otu6950,0,0,0,0,0,0,4,0,0,0,4,1,0,0,0,3,3,1
otu6951,0,0,0,1,0,0,0,2,0,0,2,1,0,0,0,0,0,1
otu6952,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,1,0
otu6953,0,0,0,11,4,8,0,0,0,2,0,0,0,0,0,0,0,0
otu6954,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0
otu6955,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,2,7,3
otu6956,0,0,0,0,0,0,4,0,0,0,2,9,0,0,0,3,6,4
otu6957,0,0,0,0,0,0,7,14,1,1,2,8,0,0,0,1,1,7
otu6958,0,0,0,0,0,0,6,0,0,0,7,11,0,0,0,5,4,3
otu6959,0,0,0,0,3,1,0,1,0,3,0,0,0,0,0,0,1,1
otu696,0,0,0,8,31,17,0,38,0,0,1,0,0,0,0,10,44,52
otu6960,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0
otu6961,0,0,0,0,0,0,1,0,0,0,3,17,0,0,1,0,1,1
otu6962,0,0,0,0,4,1,4,9,7,2,7,6,0,0,1,0,4,2
otu6963,0,0,0,0,0,3,0,32,2,0,0,0,5,0,1,0,0,4
otu6964,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
otu6966,0,0,2,4,0,0,3,0,0,0,1,0,0,0,0,5,6,4
otu6967,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1
otu6968,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
otu6969,0,0,6,0,1,0,2,0,0,0,2,0,2,0,0,4,2,0
otu697,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu6971,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0
otu6974,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0
otu6980,0,0,0,2,0,0,2,0,0,0,4,4,0,0,0,10,5,3
otu6982,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6983,70,5,5,0,1,1,2,1,8,1,3,0,1,2,33,1,0,14
otu6984,1,1,0,0,0,0,0,0,0,0,0,0,1,2,14,0,0,0
otu699,3,0,0,22,23,5,9,5,6,19,2,0,15,1,1,5,6,1
otu6991,2,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0
otu6992,3,0,0,1,0,0,3,2,2,0,3,6,0,4,0,4,4,6
otu6999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu7,45,0,62,10,15,13,7,0,10,22,3,2,0,0,0,0,0,0
otu70,0,37,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0
otu700,0,0,0,1,1,1,145,1,1,2,155,253,0,0,0,114,148,186
otu7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu7001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu7002,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
otu7003,1,0,1,0,0,0,4,0,0,0,0,0,2,0,1,1,1,0
otu7005,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
otu7006,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0
otu7007,0,3,1,0,0,0,0,0,0,0,2,0,5,0,4,1,0,4
otu7009,3,1,2,2,1,0,6,8,9,10,0,3,1,2,6,2,3,0
otu701,25,141,55,4,2,0,4,3,1,4,0,2,10,13,7,2,0,0
otu7010,0,0,2,0,0,0,0,0,0,0,2,1,3,2,2,5,7,3
otu7011,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0
otu7012,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu7013,0,0,1,0,2,0,4,0,0,0,0,1,2,0,3,4,1,3
otu7014,0,0,0,3,2,4,6,8,5,10,2,2,0,0,1,8,6,4
otu7016,0,2,2,0,1,1,0,1,0,0,0,0,5,2,1,0,1,0
otu7017,3,0,0,0,0,0,1,1,0,0,0,4,1,3,2,0,0,0
otu7018,1,0,1,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0
otu7019,7,1,6,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
otu702,1467,0,13,0,0,0,0,0,0,0,0,0,10,2,10,0,0,0
otu7020,3,0,2,4,0,0,23,0,2,10,9,0,4,0,1,4,3,0
otu7021,11,1,5,0,0,0,2,0,0,0,0,0,6,7,20,0,1,0
otu7022,11,0,4,2,1,2,1,0,0,0,0,0,0,1,8,1,2,0
otu7023,4,1,1,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0
otu7024,1,0,2,0,0,2,2,0,0,0,1,2,0,1,0,1,1,8
otu7025,2,1,0,0,0,0,0,1,0,0,0,1,0,5,7,0,0,0
otu7026,2,0,3,0,1,0,4,1,2,0,1,1,2,0,1,4,0,1
otu7027,63,0,1,0,1,0,0,0,10,0,1,0,1,0,0,0,0,0
otu7028,2,0,0,1,3,27,0,3,0,8,0,0,0,0,0,0,0,1
otu7029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu703,2,0,2,1,44,1,0,90,74,1,25,3,0,1,1,3,55,1
otu7030,1,10,16,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
otu7031,3,0,4,3,3,0,1,2,0,5,0,3,1,1,1,0,1,0
otu7032,1,4,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
otu7033,0,13,2,1,1,1,0,0,0,0,0,0,3,3,2,7,0,0
otu7034,0,1,0,0,0,0,1,0,0,0,6,5,0,0,0,0,6,4
otu7035,1,2,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
otu7036,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu7037,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu7038,0,0,3,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0
otu7039,1,0,5,0,0,1,3,2,0,0,0,0,1,2,1,0,0,0
otu704,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
otu7040,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
otu7043,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu7044,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu7045,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
otu7048,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
otu705,5,0,5,8,7,11,15,8,10,54,6,6,3,0,0,1,0,6
otu7050,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu7052,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu7054,0,4,1,0,0,2,0,1,0,0,0,0,0,3,0,2,1,0
otu7056,0,0,0,0,2,2,2,0,0,0,4,2,0,0,0,2,11,7
otu7057,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0
otu7058,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu7059,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,10,1,0
otu706,0,0,0,13,5,1,4,0,0,5,5,1,0,0,5,0,0,0
otu7060,0,4,0,2,7,2,7,1,0,0,5,3,0,0,0,9,29,14
otu7061,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
otu7062,0,0,0,0,1,0,15,0,1,3,4,1,3,0,0,3,4,9
otu7063,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4,0
otu7064,0,0,0,0,0,0,29,0,6,12,4,4,1,0,1,6,5,4
otu7065,0,0,0,0,0,0,3,0,0,0,3,6,2,1,6,3,1,8
otu7066,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu7067,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,1
otu7068,0,0,0,0,0,0,4,2,0,0,0,1,1,0,3,2,6,2
otu7069,1,0,0,0,0,0,14,0,9,7,4,5,1,0,0,0,2,6
otu707,5,0,1,0,0,0,0,3,1,0,0,0,0,311,296,0,0,0
otu7070,0,0,0,0,0,0,20,1,7,5,1,2,0,0,0,6,7,7
otu7071,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0
otu7072,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0,3,0,0
otu7073,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
otu7074,0,0,0,9,48,42,0,3,0,30,0,0,0,0,1,0,10,12
otu7076,0,0,0,3,8,8,0,2,0,5,0,0,0,0,0,1,6,6
otu7077,0,0,0,4,2,0,6,0,2,3,4,5,0,0,0,2,2,1
otu7078,0,1,0,82,35,21,0,1,0,13,0,0,0,0,0,18,4,1
otu7079,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu708,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu7080,0,0,0,0,0,0,9,0,0,0,8,1,0,0,0,4,4,6
otu7081,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0
otu7082,0,0,0,0,0,0,5,0,2,5,5,6,0,0,0,5,5,5
otu7083,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
otu7084,0,0,0,6,10,13,0,1,0,5,0,0,0,0,0,1,0,2
otu7085,0,0,0,0,0,0,4,0,0,0,2,13,0,0,0,4,4,1
otu7086,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,3
otu7087,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0
otu7088,0,0,0,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0
otu7089,0,0,0,0,1,0,1,0,0,0,0,2,0,1,6,5,4,7
otu7090,0,0,0,0,0,1,6,0,0,1,2,1,0,0,0,10,2,4
otu7091,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0
otu7092,0,0,2,0,3,4,4,12,3,2,19,4,0,0,0,11,5,12
otu7093,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,3,0
otu7094,0,0,1,1,2,0,5,3,0,0,4,6,1,3,3,8,8,6
otu7095,0,0,0,0,2,1,0,2,0,0,1,0,0,0,0,1,3,1
otu7096,0,0,0,0,1,2,6,21,7,8,7,7,0,0,0,4,6,6
otu7097,0,0,0,0,0,6,1,9,0,1,0,0,5,0,0,2,1,5
otu7098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu7099,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu71,5,0,0,11,0,35,8,188,96,6,32,4,0,1,1,15,0,70
otu710,0,0,0,28,0,0,0,1,1,0,141,18,0,0,1,56,0,0
otu7100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu7102,5,0,2,0,2,0,0,0,0,0,3,5,1,1,1,2,2,1
otu7104,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
otu7106,0,0,0,1,0,0,28,1,1,10,7,1,0,0,0,5,3,5
otu7107,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
otu711,0,0,0,0,0,0,6,0,2,0,3,7,0,1,3,3,1,1
otu7110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
otu7112,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
otu7113,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
otu7115,0,0,0,0,0,0,0,2,0,0,0,1,0,10,0,0,0,0
otu7116,0,0,4,2,3,0,1,0,0,0,2,0,1,0,2,0,0,1
otu712,0,15,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
otu7120,2,1,5,0,0,0,0,0,0,0,2,1,8,2,1,0,2,0
otu7122,0,0,0,0,2,0,0,1,0,3,1,2,0,0,0,1,0,1
otu7124,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu7125,0,0,0,0,1,1,0,0,0,3,4,2,0,0,0,1,3,1
otu7126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
otu7127,0,0,1,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0
otu7128,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu7129,0,0,0,0,0,0,1,0,6,0,0,0,0,1,0,0,0,0
otu713,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0
otu7130,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
otu7132,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
otu7133,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0
otu7134,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
otu7135,21,0,1,0,0,0,0,2,0,0,0,0,5,0,1,0,0,0
otu7136,4,1,5,0,0,1,2,1,0,0,0,3,8,6,13,1,0,2
otu7137,32,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu7138,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu7139,18,0,4,0,1,8,3,1,1,0,5,1,1,1,1,2,0,2
otu714,0,0,0,2,3,4,7,0,0,5,4,13,0,5,0,4,3,4
otu7140,23,0,2,0,0,0,1,0,0,0,0,1,2,3,4,0,2,0
otu7141,4,0,1,0,0,0,0,0,3,0,1,0,50,5,4,0,0,0
otu7142,21,0,4,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0
otu7143,33,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
otu7144,2,0,5,0,2,1,0,2,0,1,0,1,4,0,5,6,5,0
otu7145,3,1,10,0,0,0,1,0,0,1,0,0,5,1,3,0,0,0
otu7146,4,0,18,0,0,0,0,2,0,0,0,0,1,0,1,0,0,1
otu7147,2,3,2,0,0,0,0,1,1,0,11,3,0,1,2,1,2,2
otu7148,1,0,1,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0
otu7149,5,0,18,0,0,0,0,6,1,0,1,0,1,0,0,0,0,2
otu715,1,0,4,0,0,0,0,1,1,0,0,0,3,1,1,0,0,1
otu7150,6,1,5,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0
otu7151,9,0,10,0,1,1,3,1,1,0,1,0,2,1,8,0,1,1
otu7152,1,0,0,0,1,0,1,0,0,0,1,0,0,3,1,2,1,4
otu7153,3,5,1,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0
otu7154,1,2,3,0,1,0,1,0,2,0,0,0,0,1,6,0,0,1
otu7155,6,5,9,0,0,0,5,1,0,0,0,2,6,1,2,0,0,3
otu7156,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
otu7157,3,10,7,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0
otu7158,0,8,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
otu7159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
otu716,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu7160,1,2,0,0,0,0,5,2,0,0,4,3,0,2,0,5,2,3
otu7161,2,1,0,1,0,0,5,0,2,0,6,1,1,0,7,7,5,0
otu7162,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0
otu7163,2,0,2,1,2,1,0,1,0,2,0,0,1,1,0,0,0,0
otu7164,0,54,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0
otu7165,0,0,0,0,1,0,0,1,1,0,0,0,11,0,0,2,4,5
otu7166,0,0,3,0,0,1,0,0,0,0,0,0,6,0,3,2,0,0
otu7167,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu7168,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu7169,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu717,1,0,8,0,42,0,0,75,63,0,33,4,0,0,1,1,59,0
otu7170,2,0,0,0,1,2,0,0,0,0,0,2,2,1,4,3,2,3
otu7171,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
otu7172,0,0,0,0,1,0,0,0,1,0,3,5,0,0,0,1,2,2
otu7173,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
otu7174,0,0,2,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
otu7175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
otu7176,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8
otu7177,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu718,31,0,20,2,12,14,10,16,2,9,2,7,4,51,1,2,8,3
otu7182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
otu7183,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
otu7184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu7185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu7186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu7187,2,4,3,0,0,0,2,0,0,0,1,1,10,1,1,2,3,3
otu7189,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu719,632,0,360,0,0,0,17,0,0,0,26,51,21,11,37,13,23,26
otu7191,0,0,0,0,0,0,1,1,19,0,0,0,0,0,0,0,0,0
otu7193,0,0,1,0,0,1,4,0,0,0,0,0,5,2,4,2,0,0
otu7194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu7197,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
otu7198,0,1,1,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0
otu7199,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0
otu72,0,0,0,13,0,0,0,0,0,0,18,2,7,3,20,14,0,0
otu720,0,0,0,0,0,0,13,8,42,11,0,0,0,0,0,0,0,0
otu7200,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0
otu7201,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,3
otu7202,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
otu7203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
otu7204,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,2,0
otu7205,0,0,0,0,0,0,3,0,1,7,0,0,0,0,0,0,0,0
otu7206,0,0,0,0,1,2,4,1,0,0,9,4,0,0,0,6,1,3
otu7207,0,0,1,7,3,4,2,0,0,3,0,0,0,0,0,2,1,0
otu7208,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu7209,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu721,3,0,0,25,16,21,98,13,16,84,191,111,0,0,1,52,65,63
otu7210,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
otu7211,0,0,0,1,0,2,3,2,1,1,10,0,0,0,0,2,7,8
otu7212,0,0,0,84,23,37,0,1,0,15,0,1,0,0,0,3,0,1
otu7213,0,0,0,3,11,12,0,4,0,0,0,0,0,0,0,0,2,2
otu7214,0,0,0,0,0,0,1,0,0,0,4,5,0,0,0,3,3,5
otu7215,0,0,0,0,0,0,3,0,0,0,2,3,0,0,0,3,2,4
otu7216,0,0,1,0,1,0,14,0,0,2,15,52,7,0,0,4,4,6
otu7219,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
otu722,0,0,1,4,29,5,0,47,80,2,43,11,1,2,3,5,31,5
otu7220,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu7221,3,6,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,44
otu7222,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,0,0,0
otu7223,1,0,2,0,0,0,0,0,0,0,0,0,5,1,14,0,0,0
otu7224,1,0,0,0,1,1,3,0,0,0,2,2,0,0,0,0,11,3
otu7225,0,0,0,2,0,0,3,0,0,0,1,1,0,0,0,16,1,4
otu7226,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0
otu7227,0,0,1,0,0,0,1,1,2,0,2,3,0,1,10,0,0,2
otu7228,1,0,1,3,1,0,0,3,1,0,0,0,3,0,7,0,0,1
otu7229,0,0,1,0,0,0,2,1,0,0,3,12,0,1,6,2,0,1
otu723,3,0,4,1,0,0,66,2,2,7,64,403,5,0,1,77,37,87
otu7230,0,0,0,0,1,3,4,1,0,0,4,0,0,0,0,1,11,16
otu7231,1,0,0,1,9,0,1,0,0,0,1,3,0,0,0,5,9,0
otu7232,0,0,0,0,0,1,0,9,2,0,1,0,0,0,0,0,0,6
otu7233,0,0,0,0,2,1,1,23,0,7,0,0,0,0,0,0,0,0
otu7234,0,0,0,0,0,3,0,13,0,0,9,2,0,0,0,1,1,5
otu7235,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0
otu7237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
otu724,115,139,157,0,13,5,22,24,4,3,14,35,18,46,77,24,85,18
otu7240,0,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,0,0
otu7241,0,0,5,0,0,2,4,2,0,2,0,0,4,1,0,0,0,0
otu7242,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
otu7244,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0
