,DLSs01,DLSs02,DLSs03,DPSs01,DPSs02,DPSs03,HLs01,HLs02,HLs03,SLTs01,SLTs02,SLTs03,SLs01,SLs02,SLs03,XSs01,XSs02,XSs03
otu6370,0,8,0,0,0,0,1,18,2,0,3,0,0,0,0,3,3,2
otu6371,1,6,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
otu6372,1,2,1,0,0,0,2,27,1,0,1,0,0,0,0,5,1,7
otu6373,0,0,0,0,0,1,0,1,0,0,17,0,0,0,0,0,0,0
otu6374,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
otu6375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu6376,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu6377,0,0,0,0,0,0,0,0,0,0,0,0,2,62,1,0,0,0
otu6379,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
otu638,0,0,0,10,5,0,0,0,0,0,0,0,15,23,8,1,0,0
otu6380,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6381,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0
otu6383,10,16,31,0,2,0,0,0,0,0,0,0,0,1,6,0,0,0
otu6384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu6386,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
otu6387,0,0,0,0,0,0,51,5,1,5,0,0,0,0,0,2,4,2
otu6388,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
otu6389,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0
otu639,1,0,0,0,0,0,37,55,41,0,0,0,0,0,0,1139,72,64
otu6391,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2
otu6394,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2
otu6395,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6396,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
otu6397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
otu6398,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0
otu6399,3,1,1,2,0,16,1,0,0,0,0,1,2,0,2,4,2,12
otu64,431,1010,1101,112,414,40,496,278,442,49,27,50,326,1675,1203,502,497,236
otu640,0,0,19,4,8,6,0,0,0,1,1,0,3,0,1,2,1,3
otu6400,1,7,1,0,0,0,2,2,3,0,0,0,3,0,0,1,3,0
otu6401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu6403,0,4,3,0,1,0,8,2,4,0,0,0,3,1,0,0,3,2
otu6404,0,0,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu6405,0,2,2,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0
otu6407,40,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu6408,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6409,0,0,0,0,0,0,27,5,1,4,0,0,0,0,0,0,8,1
otu641,61,18,10,1,15,11,29,15,8,5,2,5,27,23,15,42,20,24
otu6410,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
otu6411,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0
otu6415,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6416,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1
otu6417,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
otu6418,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0
otu6419,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,1
otu642,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,32,0
otu6420,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,2
otu6421,55,12,39,2,0,0,1,3,1,1,0,0,4,0,1,0,0,0
otu6423,0,0,0,0,1,0,1,0,0,0,0,1,5,1,7,1,0,0
otu6424,5,2,2,0,16,0,5,8,1,0,0,0,4,3,5,0,2,1
otu6425,0,0,1,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0
otu6426,0,0,0,0,0,0,0,12,3,0,2,0,0,3,6,1,3,2
otu6428,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu643,4,1,0,0,0,2,4,1,5,0,1,0,32,2,1,0,2,4
otu6430,0,1,0,0,1,0,0,0,0,0,0,0,17,1,0,0,0,0
otu6431,0,0,0,0,1,0,0,0,1,0,0,0,5,4,0,0,0,3
otu6432,12,1,7,0,2,0,0,2,0,0,0,0,0,14,10,2,2,0
otu6433,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0
otu6434,0,0,0,0,2,0,0,0,1,0,0,0,3,41,22,0,0,0
otu6436,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,12,3,23
otu6438,3,0,12,0,0,0,1,21,2,0,1,0,0,1,3,2,10,3
otu6439,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
otu644,0,0,79,0,1415,0,5,1,0,0,0,0,49,30,24,0,1,0
otu6440,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6442,0,0,0,0,0,0,36,4,4,2,0,1,0,0,0,2,4,2
otu6443,0,0,0,0,0,0,2,27,4,0,4,1,0,0,0,2,0,0
otu6444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
otu6445,0,0,0,0,0,0,0,0,0,0,0,0,5,1,45,0,0,0
otu6447,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
otu6448,0,0,0,0,2,0,2,0,0,0,0,1,1,0,0,0,2,0
otu6449,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
otu645,2,3,0,22,6,13,3,7,4,0,0,0,14,7,8,67,26,129
otu6450,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0
otu6451,0,0,0,0,0,0,1,2,0,1,0,0,0,1,5,0,1,0
otu6452,0,0,0,0,0,0,0,19,1,1,3,1,1,0,0,0,1,1
otu6453,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
otu6454,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0
otu6455,1,0,1,5,0,0,8,6,2,2,1,0,0,0,0,2,1,3
otu6456,0,0,0,0,0,0,0,6,2,0,0,0,0,0,1,0,1,1
otu6457,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu6458,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
otu6459,0,1,0,0,0,0,10,5,14,2,0,0,0,0,0,3,1,1
otu646,5,0,10,5,6,2,0,2,0,5,2,0,11,0,1,0,0,3
otu6460,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu6461,0,0,0,0,0,2,3,0,0,9,1,1,0,0,0,0,0,0
otu6462,0,0,0,0,2,0,3,2,8,0,0,1,3,41,16,3,1,4
otu6463,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
otu6464,0,0,0,0,0,0,4,2,5,0,0,0,0,0,0,0,1,0
otu6466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6467,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
otu6468,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu6469,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
otu647,17,21,9,1,2,2,1,1,2,0,0,1,5,1,2,25,1,0
otu6470,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,3,5,4
otu6471,11,0,4,13,0,0,0,0,0,0,0,0,1,4,5,1,0,0
otu6472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6473,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
otu6474,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,0,0,0
otu6475,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu6476,0,0,0,0,2,0,0,0,0,0,0,0,3,5,68,0,0,0
otu6477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu6478,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu648,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu6480,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu6481,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6482,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,1,0
otu6483,0,7,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,2
otu6484,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu6485,7,0,6,1,8,0,0,0,0,0,0,0,3,0,3,1,0,0
otu6486,0,0,0,2,2,0,0,0,0,0,0,0,17,4,17,0,0,0
otu6487,0,0,0,0,0,0,3,5,19,0,2,4,0,0,0,0,6,1
otu6488,0,0,0,0,0,0,1,21,2,0,4,0,0,0,0,3,2,3
otu6489,0,0,0,0,0,9,0,0,0,0,1,2,0,0,0,0,0,2
otu649,115,18,93,38,58,8,56,55,52,1,4,3,63,105,205,69,66,95
otu6491,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu6492,0,0,0,0,0,1,5,2,1,0,0,0,0,0,0,20,7,2
otu6494,2,0,0,1,3,0,2,5,0,1,0,0,1,2,0,0,3,0
otu6497,0,0,0,0,0,5,0,2,0,2,1,5,0,0,0,1,0,1
otu6499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
otu65,4,6,1,0,1,1,276,57,72,502,119,173,2,0,9,1,3,0
otu650,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
otu6502,0,0,0,1,4,0,0,1,1,0,0,0,2,2,1,0,1,0
otu6503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6506,0,0,1,0,0,0,0,21,6,0,1,1,1,0,0,3,2,7
otu6507,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,2
otu6508,1,0,1,0,20,0,0,4,1,0,1,0,3,0,0,1,1,0
otu651,0,0,2,6,11,0,0,0,1,0,0,0,6,3,2,2,2,7
otu6510,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6511,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6512,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0
otu6513,0,0,0,0,0,0,40,4,2,1,0,0,0,0,0,4,7,3
otu6514,0,0,0,0,0,1,0,1,2,1,3,1,0,0,0,0,0,0
otu6515,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,0
otu6516,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0
otu6517,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2
otu6518,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0
otu6519,0,0,1,0,31,0,0,0,0,0,0,0,3,0,1,0,0,0
otu652,38,32,30,5,33,6,60,24,50,9,6,5,35,39,22,48,47,77
otu6520,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,102,0
otu6521,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6523,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
otu6524,2,1,1,1,1,0,1,0,0,0,0,0,1,7,4,0,0,2
otu6526,0,0,0,0,0,0,0,1,0,0,0,0,2,8,5,0,2,2
otu6527,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
otu6528,0,0,0,1,2,0,0,0,0,0,1,0,0,4,0,0,0,0
otu6529,0,38,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu653,0,0,0,0,0,160,5,0,1,15,5,7,0,0,0,15,0,55
otu6530,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0
otu6532,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0
otu6533,1,12,6,1,4,0,2,6,0,0,0,0,0,0,1,2,2,0
otu6534,20,3,5,5,0,0,0,0,1,0,0,0,12,5,1,0,0,0
otu6535,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6537,20,0,2,1,0,0,0,0,0,0,0,0,0,15,18,0,0,0
otu6538,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
otu6539,0,1,5,2,12,0,3,9,0,0,2,0,0,0,0,1,5,3
otu654,0,0,0,0,0,19,0,0,0,7,7,5,0,0,0,0,18,0
otu6540,0,12,8,0,1,0,3,3,2,0,3,0,1,7,2,2,2,6
otu6541,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0
otu6543,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
otu6544,0,0,0,1,2,0,0,0,0,1,0,2,0,0,0,1,0,0
otu6545,16,1,0,0,0,0,0,0,1,1,1,0,2,2,0,1,2,1
otu6547,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0
otu6548,0,0,0,0,0,0,0,0,0,2,8,1,0,0,0,0,0,0
otu6549,2,4,10,0,1,2,0,0,1,0,0,0,1,0,1,1,0,0
otu655,0,4,8,4,6,0,0,0,0,0,0,1,2,0,0,0,0,0
otu6550,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0
otu6551,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4
otu6552,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
otu6553,4,0,9,0,0,0,3,0,0,2,0,0,4,0,10,0,0,0
otu6556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6557,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu6558,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,2,0,1
otu6559,0,0,1,0,1,0,4,4,0,0,0,0,4,0,0,0,1,1
otu656,4,0,7,4,3,0,0,0,0,0,0,0,8,1,2,0,0,0
otu6560,0,0,0,0,0,0,1,2,2,0,0,0,14,1,7,3,6,1
otu6561,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu6562,3,0,8,0,2,0,0,11,3,0,1,0,0,0,0,0,1,3
otu6563,6,0,0,0,0,0,0,0,0,0,0,1,44,2,1,0,0,0
otu6564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu6565,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu6566,0,0,2,19,0,0,0,1,9,0,0,1,1,0,1,1,0,2
otu6567,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0
otu6568,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,1,0
otu6569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu657,5,83,15,9,12,2,104,88,129,3,5,13,23,25,12,47,47,31
otu6571,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,2,2,2
otu6573,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
otu6576,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0
otu6577,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
otu6578,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
otu6579,0,0,0,0,0,4,0,0,0,1,2,1,0,0,0,0,0,0
otu658,13,11,10,2,15,6,23,13,14,5,2,6,15,9,16,15,53,9
otu6581,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu6582,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
otu6583,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu6584,0,0,2,0,0,0,0,1,4,0,0,0,1,2,0,0,1,0
otu6585,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,3
otu6586,7,0,1,1,2,0,0,0,0,0,0,0,7,17,31,0,0,0
otu6588,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu6589,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
otu659,7,2,0,0,1,2,0,0,0,0,0,1,4,9,1,3,1,2
otu6590,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu6592,0,0,0,0,0,1,0,0,0,4,1,1,0,0,0,8,0,0
otu6596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
otu6597,3,22,22,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0
otu6598,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
otu6599,0,0,0,0,0,1,2,30,16,0,3,4,0,0,0,3,4,4
otu660,129,53,71,22,91,11,30,26,22,1,3,3,97,73,66,171,53,44
otu6600,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,1
otu6601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
otu6602,1,0,0,0,1,0,0,0,0,0,0,0,2,1,4,0,1,0
otu6603,0,0,0,0,2,0,0,0,0,0,0,0,46,0,0,0,0,0
otu6604,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
otu6607,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0
otu6609,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1
otu661,58,0,12,4,1,1,10,9,9,2,0,5,12,11,18,23,30,2
otu6610,0,0,5,0,0,0,1,0,0,0,0,0,2,10,10,0,2,1
otu6611,0,2,12,0,0,0,9,11,0,1,0,0,0,0,0,4,6,1
otu6612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu6613,10,0,1,1,0,0,0,0,3,0,0,0,3,6,3,0,0,2
otu6614,1,1,1,1,2,0,0,0,0,0,0,0,5,20,68,0,0,0
otu6615,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0
otu6616,0,1,17,0,0,0,16,10,2,1,0,0,0,0,0,5,5,4
otu6617,0,0,0,0,0,1,0,3,1,3,0,0,0,0,0,0,0,0
otu6618,0,0,0,0,0,0,2,2,23,0,0,0,0,0,0,4,3,4
otu6619,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
otu662,0,0,0,0,0,0,0,0,1,0,0,0,3,54,4,0,1,5
otu6620,0,0,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0,1
otu6621,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu6624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
otu6626,11,1,8,0,1,0,0,0,0,0,0,0,9,1,0,0,0,0
otu6627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
otu6628,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1
otu6629,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,3
otu663,1,0,0,0,1,2,245,624,451,14,37,32,1,2,1,65,48,59
otu6630,0,1,3,0,0,0,2,0,1,1,0,0,2,1,2,0,0,0
otu6631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
otu6633,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu6634,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6635,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0
otu6636,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu6637,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0
otu6638,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6639,0,0,0,0,2,0,0,0,0,0,0,0,6,2,57,0,0,0
otu664,1,0,21,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0
otu6643,17,0,0,0,0,0,0,0,0,0,0,0,6,14,16,0,0,0
otu6644,0,2,0,0,1,0,1,2,2,0,0,0,0,2,0,3,11,3
otu6645,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1
otu6646,1,0,0,1,0,0,5,0,0,0,0,0,7,0,1,2,0,1
otu6648,19,0,23,1,0,0,0,0,0,0,0,0,2,1,5,0,0,0
otu6649,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu665,3,0,4,3,2,0,1,0,0,0,0,0,10,1,1,0,0,1
otu6650,0,0,0,0,0,0,3,0,2,0,0,0,1,2,1,1,3,0
otu6651,0,0,0,0,0,2,0,1,0,2,9,1,0,0,0,0,0,0
otu6652,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
otu6653,1,1,1,2,21,0,0,1,0,0,0,0,2,1,1,0,0,0
otu6654,0,2,5,2,1,0,1,2,1,0,0,0,2,0,1,2,1,0
otu6655,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,2,2,0
otu6657,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu6658,0,5,7,1,0,0,2,1,5,1,0,1,1,1,5,4,9,1
otu6659,0,1,0,0,0,0,1,1,3,1,0,0,2,1,0,3,1,2
otu666,1,8,2,2,5,6,2,1,0,2,0,2,6,3,8,7,4,4
otu6660,0,0,0,0,0,0,3,22,2,0,1,0,0,0,0,6,0,0
otu6662,16,1,1,0,2,0,0,0,0,0,0,0,17,5,11,0,0,0
otu6663,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu6664,0,0,0,0,0,0,19,2,4,1,0,0,0,0,0,3,3,13
otu6665,0,0,0,0,0,0,39,7,8,2,0,0,2,0,0,1,6,2
otu6666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
otu6667,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
otu6668,0,0,0,0,0,0,4,32,2,0,0,0,0,0,0,3,1,2
otu6669,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu667,1,2,14,4,7,34,12,0,2,4,0,1,7,2,1,5,5,13
otu6670,0,0,21,0,0,0,15,6,6,2,0,1,5,0,1,5,0,6
otu6671,0,2,2,0,0,0,5,4,3,0,0,0,0,0,0,15,6,1
otu6672,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0
otu6673,1,3,1,0,0,0,0,7,3,0,0,0,0,0,0,1,4,0
otu6674,0,0,0,0,0,0,8,12,15,1,0,1,0,0,0,1,2,5
otu6676,1,5,4,0,1,0,1,3,1,0,0,0,0,1,1,2,0,0
otu6677,1,0,1,4,0,0,9,5,0,1,0,0,15,0,1,1,2,0
otu6678,0,39,21,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0
otu6679,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu6681,0,5,0,2,1,0,1,2,1,0,0,0,2,1,1,1,0,2
otu6682,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
otu6684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
otu6685,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,3
otu6686,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
otu6687,0,0,0,0,0,9,0,0,0,1,1,0,0,0,0,0,0,1
otu6689,0,1,1,0,3,0,0,1,1,0,1,0,0,0,1,1,1,0
otu669,1,5,0,0,0,0,1,2,6,4,1,6,0,0,14,0,0,0
otu6690,0,0,0,0,0,0,0,2,0,0,0,0,1,20,12,6,2,1
otu6691,5,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu6692,12,0,4,2,1,0,1,0,2,0,0,0,2,1,1,0,0,0
otu6693,0,0,0,0,28,0,0,0,0,0,0,0,1,1,0,1,0,0
otu6694,25,0,2,3,0,0,7,1,0,0,0,0,0,0,3,0,2,2
otu6695,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu6696,0,5,3,3,9,0,0,4,2,0,1,0,1,0,0,0,2,0
otu6697,1,0,1,0,0,1,0,0,0,1,0,0,6,1,0,0,0,0
otu6698,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6699,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu67,3,7,3,137,109,72,165,159,187,1,2,1,161,87,74,945,551,909
otu670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
otu6700,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
otu6702,2,0,0,0,5,1,0,0,0,0,0,1,15,14,6,0,0,0
otu6703,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu6705,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0
otu6707,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
otu671,3,3,1,11,21,49,83,75,73,0,1,0,2,2,1,257,182,627
otu6711,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
otu6712,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6713,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6714,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0
otu6715,0,3,1,1,2,0,16,4,7,1,0,0,14,0,0,3,3,1
otu6719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
otu672,2,1,0,0,0,4,1,1,4,3,4,4,3,2,3,2,0,2
otu6720,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0
otu6721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu6723,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu6724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6725,22,16,16,6,8,5,5,3,8,2,2,2,9,10,9,14,16,27
otu6726,10,2,7,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0
otu6727,51,0,0,1,1,0,1,0,0,0,0,0,1,2,7,0,0,0
otu6728,1,0,2,0,1,0,0,0,0,0,0,1,7,4,52,0,0,0
otu6729,0,0,0,1,4,0,0,0,0,0,0,0,22,2,0,0,0,0
otu673,27,25,25,1,4,68,13,70,15,13,19,7,9,78,19,23,19,47
otu6730,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6731,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6732,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,1
otu6733,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
otu6734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu6735,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,1
otu6736,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,0,0,0
otu6737,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
otu6738,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
otu6739,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu674,2,16,16,1,42,15,26,9,22,0,0,0,3,4,1,27,62,497
otu6740,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
otu6741,2,2,7,2,1,0,2,2,5,1,1,1,3,1,3,3,2,4
otu6742,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1
otu6743,1,0,9,0,0,0,0,1,0,0,0,0,0,0,0,6,2,1
